#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  45 212
# Band-Index    1
   3.09160    -20.560410
   3.31005    -20.571207
 
# Band-Index    8
   3.31005    -20.570491
   3.09160    -20.559710
   2.87316    -20.533463
   2.65471    -20.506725
   2.43627    -20.495543
   2.43627    -20.570570
   2.21782    -20.559795
   1.99937    -20.533512
   1.78093    -20.506766
   1.56248    -20.495577
   1.56248    -20.495911
   1.52610    -20.495864
   1.48971    -20.495751
   1.45333    -20.495628
   1.41694    -20.495543
   1.41694    -20.495543
   1.39875    -20.495554
   1.38056    -20.495572
   1.36237    -20.495580
   1.34417    -20.495577
   1.34417    -20.495577
   1.31266    -20.495658
   1.28115    -20.495782
   1.24964    -20.495875
   1.21813    -20.495911
   1.21813    -20.495911
   0.99969    -20.507071
   0.78124    -20.533826
   0.56280    -20.560163
   0.34435    -20.570953
   0.34435    -20.570953
   0.30797    -20.570893
   0.27158    -20.570764
   0.23520    -20.570606
   0.19881    -20.570491
   0.19881    -20.570491
   0.18062    -20.570512
   0.16243    -20.570540
   0.14423    -20.570560
   0.12604    -20.570570
   0.12604    -20.570570
   0.09453    -20.570655
   0.06302    -20.570809
   0.03151    -20.570912
   0.00000    -20.570953
 
# Band-Index    9
   0.00000    -20.569941
   0.03151    -20.569933
   0.06302    -20.569946
   0.09453    -20.569991
   0.12604    -20.570047
   0.12604    -20.570047
   0.14423    -20.570084
   0.16243    -20.570182
   0.18062    -20.570296
   0.19881    -20.570386
   0.19881    -20.570386
   0.23520    -20.570076
   0.27158    -20.569883
   0.30797    -20.569916
   0.34435    -20.569941
   0.34435    -20.569941
   0.56280    -20.559183
   0.78124    -20.532938
   0.99969    -20.506229
   1.21813    -20.495088
   1.21813    -20.495088
   1.24964    -20.495081
   1.28115    -20.495084
   1.31266    -20.495092
   1.34417    -20.495107
   1.34417    -20.495107
   1.36237    -20.495148
   1.38056    -20.495234
   1.39875    -20.495336
   1.41694    -20.495417
   1.41694    -20.495417
   1.45333    -20.495146
   1.48971    -20.495030
   1.52610    -20.495072
   1.56248    -20.495088
   1.56248    -20.495107
   1.78093    -20.506286
   1.99937    -20.533018
   2.21782    -20.559289
   2.43627    -20.570047
   2.43627    -20.495417
   2.65471    -20.506600
   2.87316    -20.533347
   3.09160    -20.559602
   3.31005    -20.570386
 
# Band-Index   10
   3.31005    -20.569664
   3.09160    -20.558911
   2.87316    -20.532670
   2.65471    -20.505961
   2.43627    -20.494799
   2.43627    -20.569823
   2.21782    -20.559082
   1.99937    -20.532830
   1.78093    -20.506125
   1.56248    -20.494955
   1.56248    -20.494659
   1.52610    -20.494713
   1.48971    -20.494878
   1.45333    -20.494915
   1.41694    -20.494799
   1.41694    -20.494799
   1.39875    -20.494839
   1.38056    -20.494880
   1.36237    -20.494933
   1.34417    -20.494955
   1.34417    -20.494955
   1.31266    -20.494913
   1.28115    -20.494792
   1.24964    -20.494689
   1.21813    -20.494659
   1.21813    -20.494659
   0.99969    -20.505802
   0.78124    -20.532516
   0.56280    -20.558766
   0.34435    -20.569526
   0.34435    -20.569526
   0.30797    -20.569585
   0.27158    -20.569773
   0.23520    -20.569770
   0.19881    -20.569664
   0.19881    -20.569664
   0.18062    -20.569705
   0.16243    -20.569744
   0.14423    -20.569795
   0.12604    -20.569823
   0.12604    -20.569823
   0.09453    -20.569783
   0.06302    -20.569670
   0.03151    -20.569557
   0.00000    -20.569526
 
# Band-Index   11
