#k-distance eigenvalue[eV]
2.65471071 -1.28650000
2.87315599 -1.31130000
3.09160126 -1.22010000
3.31004654 -1.06680000

0.00000000 -0.77720000
0.03151036 -0.77730000
0.06302072 -0.77730000
0.09453108 -0.77730000
0.12604144 -0.77730000
0.12604144 -0.77730000
0.14423396 -0.77730000
0.16242647 -0.77730000
0.18061899 -0.77730000
0.19881150 -0.77730000
0.19881150 -0.77730000
0.23519653 -0.77730000
0.27158156 -0.77740000
0.30796659 -0.77740000
0.34435162 -0.77720000
0.34435162 -0.77720000
0.56279689 -0.92700000
0.78124217 -1.25920000
0.99968744 -1.28500000
1.21813272 -1.27740000
1.21813272 -1.27740000
1.24964308 -1.27730000
1.28115344 -1.27490000
1.31266380 -1.27530000
1.34417416 -1.27550000
1.34417416 -1.27550000
1.36236667 -1.27550000
1.38055919 -1.27560000
1.39875170 -1.27580000
1.41694422 -1.27600000
1.41694422 -1.27600000
1.45332925 -1.27550000
1.48971427 -1.27500000
1.52609931 -1.27730000
1.56248434 -1.27740000
1.56248434 -1.27550000
1.78092961 -1.28600000
1.99937489 -1.25930000
2.21782016 -0.92710000
2.43626544 -0.77730000
2.43626544 -1.27600000
2.65471071 -1.28650000
2.87315599 -1.25930000
3.09160126 -0.92710000
3.31004654 -0.77730000

0.00000000 -0.42820000
0.03151036 -0.40120000
0.06302072 -0.34000000
0.09453108 -0.27370000
0.12604144 -0.23780000
0.12604144 -0.23780000
0.14423396 -0.23290000
0.16242647 -0.21880000
0.18061899 -0.19720000
0.19881150 -0.17030000
0.19881150 -0.17030000
0.23519653 -0.23790000
0.27158156 -0.31790000
0.30796659 -0.39310000
0.34435162 -0.42820000
0.34435162 -0.42820000
0.56279689 -0.58340000
0.78124217 -0.93230000
0.99968744 -1.25240000
1.21813272 -1.27450000
1.21813272 -1.27450000
1.24964308 -1.27460000
1.28115344 -1.26720000
1.31266380 -1.18800000
1.34417416 -1.14550000
1.34417416 -1.14550000
1.36236667 -1.13970000
1.38055919 -1.12300000
1.39875170 -1.09730000
1.41694422 -1.06540000
1.41694422 -1.06540000
1.45332925 -1.14550000
1.48971427 -1.24070000
1.52609931 -1.27460000
1.56248434 -1.27450000
1.56248434 -1.14550000
1.78092961 -1.02530000
1.99937489 -0.71960000
2.21782016 -0.38630000
2.43626544 -0.23780000
2.43626544 -1.06540000
2.65471071 -0.94670000
2.87315599 -0.64530000
3.09160126 -0.31670000
3.31004654 -0.17030000

0.00000000 -0.00020000
0.03151036 -0.01070000
0.06302072 -0.04070000
0.09453108 -0.08260000
0.12604144 -0.10970000
0.12604144 -0.10970000
0.14423396 -0.11370000
0.16242647 -0.12540000
0.18061899 -0.14450000
0.19881150 -0.17020000
0.19881150 -0.17020000
0.23519653 -0.10960000
0.27158156 -0.05340000
0.30796659 -0.01410000
0.34435162 -0.00020000
0.34435162 -0.00020000
0.56279689 -0.14040000
0.78124217 -0.45520000
0.99968744 -0.74420000
1.21813272 -0.85800000
1.21813272 -0.85800000
1.24964308 -0.87120000
1.28115344 -0.90850000
1.31266380 -0.95990000
1.34417416 -0.99270000
1.34417416 -0.99270000
1.36236667 -0.99750000
1.38055919 -1.01160000
1.39875170 -1.03450000
1.41694422 -1.06520000
1.41694422 -1.06520000
1.45332925 -0.99260000
1.48971427 -0.92420000
1.52609931 -0.87550000
1.56248434 -0.85800000
1.56248434 -0.99270000
1.78092961 -0.87560000
1.99937489 -0.57810000
2.21782016 -0.25400000
2.43626544 -0.10970000
2.43626544 -1.06520000
2.65471071 -0.94660000
2.87315599 -0.64510000
3.09160126 -0.31650000
3.31004654 -0.17020000

0.00000000 0.00000000
0.03151036 -0.00010000
0.06302072 -0.00010000
0.09453108 -0.00010000
0.12604144 -0.00010000
0.12604144 -0.00010000
0.14423396 -0.00010000
0.16242647 -0.00010000
0.18061899 -0.00010000
0.19881150 -0.00010000
0.19881150 -0.00010000
0.23519653 -0.00010000
0.27158156 -0.00020000
0.30796659 -0.00020000
0.34435162 0.00000000
0.34435162 0.00000000
0.56279689 -0.14020000
0.78124217 -0.45510000
0.99968744 -0.74400000
1.21813272 -0.85780000
1.21813272 -0.85780000
1.24964308 -0.85790000
1.28115344 -0.85790000
1.31266380 -0.85780000
1.34417416 -0.85780000
1.34417416 -0.85780000
1.36236667 -0.85780000
1.38055919 -0.85780000
1.39875170 -0.85780000
1.41694422 -0.85780000
1.41694422 -0.85780000
1.45332925 -0.85790000
1.48971427 -0.85790000
1.52609931 -0.85790000
1.56248434 -0.85780000
1.56248434 -0.85780000
1.78092961 -0.74400000
1.99937489 -0.45510000
2.21782016 -0.14030000
2.43626544 -0.00010000
2.43626544 -0.85780000
2.65471071 -0.74400000
2.87315599 -0.45510000
3.09160126 -0.14030000
3.31004654 -0.00010000

0.00000000 1.62480000
0.03151036 1.63460000
0.06302072 1.66220000
0.09453108 1.70050000
0.12604144 1.72530000
0.12604144 1.72520000
0.14423396 1.72890000
0.16242647 1.73960000
0.18061899 1.75710000
0.19881150 1.78070000
0.19881150 1.78060000
0.23519653 1.72530000
0.27158156 1.67380000
0.30796659 1.63800000
0.34435162 1.62480000
0.34435162 1.62480000
0.56279689 1.42680000
0.78124217 1.00010000
0.99968744 0.62130000
1.21813272 0.47450000
1.21813272 0.47450000
1.24964308 0.48620000
1.28115344 0.51880000
1.31266380 0.56320000
1.34417416 0.59120000
1.34417416 0.59120000
1.36236667 0.59530000
1.38055919 0.60730000
1.39875170 0.62660000
1.41694422 0.65230000
1.41694422 0.65230000
1.45332925 0.59120000
1.48971427 0.53250000
1.52609931 0.49010000
1.56248434 0.47450000
1.56248434 0.59120000
1.78092961 0.73620000
1.99937489 1.10980000
2.21782016 1.53020000
2.43626544 1.72520000
2.43626544 0.65230000
2.65471071 0.79670000
2.87315599 1.16880000
3.09160126 1.58690000
3.31004654 1.78070000

0.00000000 2.05250000
0.03151036 2.00920000
0.06302072 1.94090000
0.09453108 1.87620000
0.12604144 1.84280000
0.12604144 1.84280000
0.14423396 1.83820000
0.16242647 1.82530000
0.18061899 1.80530000
0.19881150 1.78080000
0.19881150 1.78070000
0.23519653 1.84300000
0.27158156 1.91880000
0.30796659 1.99920000
0.34435162 2.05230000
0.34435162 2.05220000
0.56279689 1.85410000
0.78124217 1.42600000
0.99968744 1.04250000
1.21813272 0.89290000
1.21813272 0.89290000
1.24964308 0.86870000
1.28115344 0.81340000
1.31266380 0.75200000
1.34417416 0.71800000
1.34417416 0.71800000
1.36236667 0.71330000
1.38055919 0.69980000
1.39875170 0.67880000
1.41694422 0.65230000
1.41694422 0.65230000
1.45332925 0.71800000
1.48971427 0.79320000
1.52609931 0.86150000
1.56248434 0.89290000
1.56248434 0.71800000
1.78092961 0.86250000
1.99937489 1.23390000
2.21782016 1.65010000
2.43626544 1.84280000
2.43626544 0.65230000
2.65471071 0.79680000
2.87315599 1.16890000
3.09160126 1.58690000
3.31004654 1.78080000

0.00000000 2.14020000
0.03151036 2.14040000
0.06302072 2.14020000
0.09453108 2.14100000
0.12604144 2.14060000
0.12604144 2.14010000
0.14423396 2.14030000
0.16242647 2.14070000
0.18061899 2.14060000
0.19881150 2.14000000
0.19881150 2.14040000
0.23519653 2.14750000
0.27158156 2.14100000
0.30796659 2.14100000
0.34435162 2.14090000
0.34435162 2.14010000
0.56279689 1.97000000
0.78124217 1.60240000
0.99968744 1.27190000
1.21813272 1.14260000
1.21813272 1.14260000
1.24964308 1.14260000
1.28115344 1.14240000
1.31266380 1.14230000
1.34417416 1.14230000
1.34417416 1.14230000
1.36236667 1.14220000
1.38055919 1.14220000
1.39875170 1.14210000
1.41694422 1.14200000
1.41694422 1.14200000
1.45332925 1.14210000
1.48971427 1.14240000
1.52609931 1.14260000
1.56248434 1.14260000
1.56248434 1.14230000
1.78092961 1.27160000
1.99937489 1.60230000
2.21782016 1.97000000
2.43626544 2.14050000
2.43626544 1.14200000
2.65471071 1.27150000
2.87315599 1.60230000
3.09160126 1.97000000
3.31004654 2.14180000

0.00000000 2.14110000
0.03151036 2.17990000
0.06302072 2.24590000
0.09453108 2.29070000
0.12604144 2.32000000
0.12604144 2.32000000
0.14423396 2.32400000
0.16242647 2.32940000
0.18061899 2.35180000
0.19881150 2.36010000
0.19881150 2.35990000
0.23519653 2.31760000
0.27158156 2.25750000
0.30796659 2.18980000
0.34435162 2.14810000
0.34435162 2.14110000
0.56279689 1.97010000
0.78124217 1.60250000
0.99968744 1.27200000
1.21813272 1.14270000
1.21813272 1.14270000
1.24964308 1.16220000
1.28115344 1.20430000
1.31266380 1.24680000
1.34417416 1.26830000
1.34417416 1.26830000
1.36236667 1.27130000
1.38055919 1.27970000
1.39875170 1.29230000
1.41694422 1.30750000
1.41694422 1.30750000
1.45332925 1.26870000
1.48971427 1.21880000
1.52609931 1.16800000
1.56248434 1.14270000
1.56248434 1.26830000
1.78092961 1.40800000
1.99937489 1.75880000
2.21782016 2.14100000
2.43626544 2.31820000
2.43626544 1.30750000
2.65471071 1.44990000
2.87315599 1.80440000
3.09160126 2.18610000
3.31004654 2.35930000

0.00000000 2.45690000
0.03151036 2.45670000
0.06302072 2.44790000
0.09453108 2.41220000
0.12604144 2.39790000
0.12604144 2.39720000
0.14423396 2.39860000
0.16242647 2.38810000
0.18061899 2.37810000
0.19881150 2.43470000
0.19881150 2.36450000
0.23519653 2.42750000
0.27158156 2.43890000
0.30796659 2.46010000
0.34435162 2.45570000
0.34435162 2.45510000
0.56279689 2.28540000
0.78124217 1.90600000
0.99968744 1.54070000
1.21813272 1.39030000
1.21813272 1.39030000
1.24964308 1.38590000
1.28115344 1.37270000
1.31266380 1.35320000
1.34417416 1.34010000
1.34417416 1.34010000
1.36236667 1.33800000
1.38055919 1.33180000
1.39875170 1.32150000
1.41694422 1.30750000
1.41694422 1.30750000
1.45332925 1.33960000
1.48971427 1.36680000
1.52609931 1.38440000
1.56248434 1.39030000
1.56248434 1.34010000
1.78092961 1.48500000
1.99937489 1.84290000
2.21782016 2.22430000
2.43626544 2.40290000
2.43626544 1.30750000
2.65471071 1.44990000
2.87315599 1.80450000
3.09160126 2.18640000
3.31004654 2.36720000

0.00000000 2.46690000
0.03151036 2.46540000
0.06302072 2.47620000
0.09453108 2.45870000
0.12604144 2.45490000
0.12604144 2.46950000
0.14423396 2.45740000
0.16242647 2.46280000
0.18061899 2.46560000
0.19881150 2.61040000
0.19881150 2.48320000
0.23519653 2.47010000
0.27158156 2.47500000
0.30796659 2.95480000
0.34435162 2.47440000
0.34435162 2.46450000
0.56279689 2.28680000
0.78124217 1.90610000
0.99968744 1.54080000
1.21813272 1.39040000
1.21813272 1.39040000
1.24964308 1.39040000
1.28115344 1.39070000
1.31266380 1.39090000
1.34417416 1.39100000
1.34417416 1.39100000
1.36236667 1.39110000
1.38055919 1.39120000
1.39875170 1.39140000
1.41694422 1.39140000
1.41694422 1.39140000
1.45332925 1.39120000
1.48971427 1.39080000
1.52609931 1.39040000
1.56248434 1.39040000
1.56248434 1.39100000
1.78092961 1.54120000
1.99937489 1.90620000
2.21782016 2.28780000
2.43626544 2.45490000
2.43626544 1.39140000
2.65471071 1.54150000
2.87315599 1.90630000
3.09160126 2.28550000
3.31004654 2.48080000

0.00000000 2.95560000
0.03151036 2.95630000
0.06302072 2.96430000
0.09453108 2.97240000
0.12604144 2.97970000
0.12604144 2.97930000
0.14423396 2.98060000
0.16242647 2.98240000
0.18061899 2.98480000
0.19881150 2.99040000
0.19881150 2.98990000
0.23519653 2.97880000
0.27158156 2.96630000
0.30796659 2.90200000
0.34435162 2.95670000
0.34435162 2.95690000
0.56279689 3.01680000
0.78124217 2.44640000
0.99968744 1.97110000
1.21813272 1.79280000
1.21813272 1.79280000
1.24964308 1.79460000
1.28115344 1.79950000
1.31266380 1.80660000
1.34417416 1.81120000
1.34417416 1.81120000
1.36236667 1.81190000
1.38055919 1.81380000
1.39875170 1.81690000
1.41694422 1.82100000
1.41694422 1.82100000
1.45332925 1.81110000
1.48971427 1.80170000
1.52609931 1.79510000
1.56248434 1.79280000
1.56248434 1.81120000
1.78092961 1.98360000
1.99937489 2.44900000
2.21782016 3.01470000
2.43626544 2.97970000
2.43626544 1.82100000
2.65471071 1.99020000
2.87315599 2.45030000
3.09160126 3.01380000
3.31004654 2.99030000

0.00000000 3.04050000
0.03151036 3.03540000
0.06302072 3.02180000
0.09453108 3.00620000
0.12604144 2.99650000
0.12604144 2.99690000
0.14423396 2.99620000
0.16242647 2.99620000
0.18061899 2.99390000
0.19881150 2.99160000
0.19881150 2.99140000
0.23519653 3.00430000
0.27158156 3.01930000
0.30796659 3.03650000
0.34435162 3.04110000
0.34435162 3.04090000
0.56279689 3.01890000
0.78124217 2.45480000
0.99968744 2.01340000
1.21813272 1.85510000
1.21813272 1.85510000
1.24964308 1.85260000
1.28115344 1.84580000
1.31266380 1.83680000
1.34417416 1.83140000
1.34417416 1.83140000
1.36236667 1.83070000
1.38055919 1.82860000
1.39875170 1.82530000
1.41694422 1.82110000
1.41694422 1.82110000
1.45332925 1.83170000
1.48971427 1.84300000
1.52609931 1.85180000
1.56248434 1.85510000
1.56248434 1.83140000
1.78092961 1.99720000
1.99937489 2.45170000
2.21782016 3.02440000
2.43626544 2.99710000
2.43626544 1.82110000
2.65471071 1.99030000
2.87315599 2.45050000
3.09160126 3.02100000
3.31004654 2.99200000

0.00000000 3.04340000
0.03151036 3.03860000
0.06302072 3.03450000
0.09453108 3.02860000
0.12604144 3.02630000
0.12604144 3.02730000
0.14423396 3.02480000
0.16242647 3.02290000
0.18061899 3.01820000
0.19881150 3.01760000
0.19881150 3.01650000
0.23519653 3.02120000
0.27158156 3.03150000
0.30796659 3.03840000
0.34435162 3.04270000
0.34435162 3.04170000
0.56279689 3.04330000
0.78124217 2.45500000
0.99968744 2.01350000
1.21813272 1.85520000
1.21813272 1.85520000
1.24964308 1.85500000
1.28115344 1.85480000
1.31266380 1.85460000
1.34417416 1.85460000
1.34417416 1.85460000
1.36236667 1.85450000
1.38055919 1.85440000
1.39875170 1.85430000
1.41694422 1.85430000
1.41694422 1.85430000
1.45332925 1.85440000
1.48971427 1.85470000
1.52609931 1.85500000
1.56248434 1.85520000
1.56248434 1.85460000
1.78092961 2.01300000
1.99937489 2.45470000
2.21782016 3.03160000
2.43626544 3.02670000
2.43626544 1.85430000
2.65471071 2.01280000
2.87315599 2.45460000
3.09160126 3.06590000
3.31004654 3.01720000

0.00000000 3.13080000
0.03151036 3.13510000
0.06302072 3.14430000
0.09453108 3.15110000
0.12604144 3.15360000
0.12604144 3.15680000
0.14423396 3.15660000
0.16242647 3.16600000
0.18061899 3.17430000
0.19881150 3.18610000
0.19881150 3.18190000
0.23519653 3.16880000
0.27158156 3.15270000
0.30796659 3.13970000
0.34435162 3.13100000
0.34435162 3.13180000
0.56279689 3.07160000
0.78124217 2.74920000
0.99968744 2.37590000
1.21813272 2.22850000
1.21813272 2.22850000
1.24964308 2.22980000
1.28115344 2.23330000
1.31266380 2.23780000
1.34417416 2.24050000
1.34417416 2.24050000
1.36236667 2.24090000
1.38055919 2.24210000
1.39875170 2.24390000
1.41694422 2.24610000
1.41694422 2.24610000
1.45332925 2.24050000
1.48971427 2.23470000
1.52609931 2.23020000
1.56248434 2.22850000
1.56248434 2.24050000
1.78092961 2.38480000
1.99937489 2.74980000
2.21782016 3.07140000
2.43626544 3.15490000
2.43626544 2.24610000
2.65471071 2.38900000
2.87315599 2.75020000
3.09160126 3.08820000
3.31004654 3.17970000

0.00000000 3.13170000
0.03151036 3.13850000
0.06302072 3.16140000
0.09453108 3.18470000
0.12604144 3.21070000
0.12604144 3.21070000
0.14423396 3.20830000
0.16242647 3.20650000
0.18061899 3.20240000
0.19881150 3.20480000
0.19881150 3.20540000
0.23519653 3.18500000
0.27158156 3.16260000
0.30796659 3.14130000
0.34435162 3.13350000
0.34435162 3.13230000
0.56279689 3.11690000
0.78124217 2.75070000
0.99968744 2.40060000
1.21813272 2.26120000
1.21813272 2.26120000
1.24964308 2.26030000
1.28115344 2.25760000
1.31266380 2.25390000
1.34417416 2.25160000
1.34417416 2.25160000
1.36236667 2.25120000
1.38055919 2.25010000
1.39875170 2.24840000
1.41694422 2.24620000
1.41694422 2.24620000
1.45332925 2.25150000
1.48971427 2.25650000
1.52609931 2.26010000
1.56248434 2.26120000
1.56248434 2.25160000
1.78092961 2.39320000
1.99937489 2.75080000
2.21782016 3.10800000
2.43626544 3.20980000
2.43626544 2.24620000
2.65471071 2.38920000
2.87315599 2.75040000
3.09160126 3.09970000
3.31004654 3.20470000

0.00000000 3.30570000
0.03151036 3.29760000
0.06302072 3.27760000
0.09453108 3.25000000
0.12604144 3.22560000
0.12604144 3.22560000
0.14423396 3.22730000
0.16242647 3.22200000
0.18061899 3.21280000
0.19881150 3.20780000
0.19881150 3.20530000
0.23519653 3.23520000
0.27158156 3.27140000
0.30796659 3.29640000
0.34435162 3.30470000
0.34435162 3.30490000
0.56279689 3.18110000
0.78124217 2.75250000
0.99968744 2.40070000
1.21813272 2.26130000
1.21813272 2.26130000
1.24964308 2.26130000
1.28115344 2.26140000
1.31266380 2.26160000
1.34417416 2.26160000
1.34417416 2.26160000
1.36236667 2.26160000
1.38055919 2.26170000
1.39875170 2.26170000
1.41694422 2.26170000
1.41694422 2.26170000
1.45332925 2.26160000
1.48971427 2.26140000
1.52609931 2.26130000
1.56248434 2.26130000
1.56248434 2.26160000
1.78092961 2.40090000
1.99937489 2.75170000
2.21782016 3.13860000
2.43626544 3.22410000
2.43626544 2.26170000
2.65471071 2.40100000
2.87315599 2.75100000
3.09160126 3.11680000
3.31004654 3.20650000

0.00000000 3.30850000
0.03151036 3.31600000
0.06302072 3.31000000
0.09453108 3.32200000
0.12604144 3.31610000
0.12604144 3.31540000
0.14423396 3.31430000
0.16242647 3.31840000
0.18061899 3.33960000
0.19881150 3.32200000
0.19881150 3.32030000
0.23519653 3.31890000
0.27158156 3.31370000
0.30796659 3.31110000
0.34435162 3.31440000
0.34435162 3.30520000
0.56279689 3.29210000
0.78124217 3.10510000
0.99968744 2.73810000
1.21813272 2.59900000
1.21813272 2.59900000
1.24964308 2.59900000
1.28115344 2.59900000
1.31266380 2.59900000
1.34417416 2.59900000
1.34417416 2.59900000
1.36236667 2.59900000
1.38055919 2.59900000
1.39875170 2.59890000
1.41694422 2.59890000
1.41694422 2.59890000
1.45332925 2.59890000
1.48971427 2.59900000
1.52609931 2.59900000
1.56248434 2.59900000
1.56248434 2.59900000
1.78092961 2.73800000
1.99937489 3.10970000
2.21782016 3.28280000
2.43626544 3.30720000
2.43626544 2.59890000
2.65471071 2.73800000
2.87315599 3.10570000
3.09160126 3.26080000
3.31004654 3.31650000

0.00000000 3.39280000
0.03151036 3.32740000
0.06302072 3.34220000
0.09453108 3.34880000
0.12604144 3.35250000
0.12604144 3.33180000
0.14423396 3.33900000
0.16242647 3.34010000
0.18061899 3.35430000
0.19881150 3.34680000
0.19881150 3.35730000
0.23519653 3.34460000
0.27158156 3.35720000
0.30796659 3.32970000
0.34435162 3.35830000
0.34435162 3.33880000
0.56279689 3.29320000
0.78124217 3.10660000
0.99968744 2.73810000
1.21813272 2.59910000
1.21813272 2.59910000
1.24964308 2.60030000
1.28115344 2.60390000
1.31266380 2.60900000
1.34417416 2.61220000
1.34417416 2.61220000
1.36236667 2.61270000
1.38055919 2.61410000
1.39875170 2.61630000
1.41694422 2.61930000
1.41694422 2.61930000
1.45332925 2.61230000
1.48971427 2.60550000
1.52609931 2.60080000
1.56248434 2.59910000
1.56248434 2.61220000
1.78092961 2.75190000
1.99937489 3.11880000
2.21782016 3.31280000
2.43626544 3.34540000
2.43626544 2.61930000
2.65471071 2.75930000
2.87315599 3.12620000
3.09160126 3.35430000
3.31004654 3.33900000

0.00000000 3.46760000
0.03151036 3.45750000
0.06302072 3.47100000
0.09453108 3.38350000
0.12604144 3.41240000
0.12604144 3.43890000
0.14423396 3.44570000
0.16242647 3.46300000
0.18061899 3.50730000
0.19881150 3.43950000
0.19881150 3.50950000
0.23519653 3.49720000
0.27158156 3.47520000
0.30796659 3.46780000
0.34435162 3.46970000
0.34435162 3.41470000
0.56279689 3.34210000
0.78124217 3.15300000
0.99968744 2.78360000
1.21813272 2.64240000
1.21813272 2.64240000
1.24964308 2.64080000
1.28115344 2.63620000
1.31266380 2.63030000
1.34417416 2.62670000
1.34417416 2.62670000
1.36236667 2.62620000
1.38055919 2.62470000
1.39875170 2.62230000
1.41694422 2.61930000
1.41694422 2.61930000
1.45332925 2.62670000
1.48971427 2.63440000
1.52609931 2.64020000
1.56248434 2.64240000
1.56248434 2.62670000
1.78092961 2.76700000
1.99937489 3.13410000
2.21782016 3.34140000
2.43626544 3.40300000
2.43626544 2.61930000
2.65471071 2.75930000
2.87315599 3.12730000
3.09160126 3.36090000
3.31004654 3.50620000

0.00000000 3.46110000
0.03151036 3.41030000
0.06302072 3.46680000
0.09453108 3.48750000
0.12604144 3.49960000
0.12604144 3.50170000
0.14423396 3.50210000
0.16242647 3.48650000
0.18061899 3.45050000
0.19881150 3.50540000
0.19881150 3.57810000
0.23519653 3.57170000
0.27158156 3.45400000
0.30796659 3.48210000
0.34435162 3.42710000
0.34435162 3.46900000
0.56279689 3.39130000
0.78124217 3.63250000
0.99968744 3.76020000
1.21813272 3.63810000
1.21813272 3.63800000
1.24964308 3.63800000
1.28115344 3.63810000
1.31266380 3.63810000
1.34417416 3.63810000
1.34417416 3.63810000
1.36236667 3.63800000
1.38055919 3.63810000
1.39875170 3.63790000
1.41694422 3.63800000
1.41694422 3.63830000
1.45332925 3.63820000
1.48971427 3.63790000
1.52609931 3.63830000
1.56248434 3.63800000
1.56248434 3.63840000
1.78092961 3.76180000
1.99937489 3.64740000
2.21782016 3.37490000
2.43626544 3.50070000
2.43626544 3.63880000
2.65471071 3.76140000
2.87315599 3.65560000
3.09160126 3.37370000
3.31004654 3.58050000

0.00000000 3.60090000
0.03151036 3.60150000
0.06302072 3.58800000
0.09453108 3.53820000
0.12604144 3.55320000
0.12604144 3.55160000
0.14423396 3.55500000
0.16242647 3.56190000
0.18061899 3.56990000
0.19881150 3.58090000
0.19881150 3.58390000
0.23519653 3.52550000
0.27158156 3.58560000
0.30796659 3.59870000
0.34435162 3.60200000
0.34435162 3.58900000
0.56279689 3.45930000
0.78124217 3.70020000
0.99968744 3.76960000
1.21813272 3.63840000
1.21813272 3.63840000
1.24964308 3.64240000
1.28115344 3.65480000
1.31266380 3.67160000
1.34417416 3.68190000
1.34417416 3.68210000
1.36236667 3.68340000
1.38055919 3.68830000
1.39875170 3.69520000
1.41694422 3.70430000
1.41694422 3.70410000
1.45332925 3.68230000
1.48971427 3.66010000
1.52609931 3.64430000
1.56248434 3.63840000
1.56248434 3.68210000
1.78092961 3.80300000
1.99937489 3.66070000
2.21782016 3.40160000
2.43626544 3.55260000
2.43626544 3.70420000
2.65471071 3.82250000
2.87315599 3.66110000
3.09160126 3.42130000
3.31004654 3.58300000

0.00000000 3.60680000
0.03151036 3.61430000
0.06302072 3.62580000
0.09453108 3.54050000
0.12604144 3.63890000
0.12604144 3.63510000
0.14423396 3.63020000
0.16242647 3.61530000
0.18061899 3.59730000
0.19881150 3.58390000
0.19881150 3.74290000
0.23519653 3.59060000
0.27158156 3.62130000
0.30796659 3.60840000
0.34435162 3.59840000
0.34435162 3.60590000
0.56279689 3.62670000
0.78124217 3.71860000
0.99968744 3.89190000
1.21813272 3.77360000
1.21813272 3.77360000
1.24964308 3.76870000
1.28115344 3.75550000
1.31266380 3.73770000
1.34417416 3.72680000
1.34417416 3.72680000
1.36236667 3.72560000
1.38055919 3.72160000
1.39875170 3.71390000
1.41694422 3.70450000
1.41694422 3.70470000
1.45332925 3.72700000
1.48971427 3.74990000
1.52609931 3.76750000
1.56248434 3.77350000
1.56248434 3.72690000
1.78092961 3.84340000
1.99937489 3.68920000
2.21782016 3.40620000
2.43626544 3.64200000
2.43626544 3.70520000
2.65471071 3.82630000
2.87315599 3.66830000
3.09160126 3.56390000
3.31004654 3.80610000

0.00000000 3.61430000
0.03151036 3.79160000
0.06302072 3.77540000
0.09453108 3.63120000
0.12604144 3.74550000
0.12604144 3.64440000
0.14423396 3.74760000
0.16242647 3.73790000
0.18061899 3.81120000
0.19881150 3.78550000
0.19881150 3.81710000
0.23519653 3.76620000
0.27158156 3.62790000
0.30796659 3.77190000
0.34435162 3.68450000
0.34435162 3.57340000
0.56279689 3.68430000
0.78124217 3.75250000
0.99968744 4.32080000
1.21813272 4.65120000
1.21813272 4.64470000
1.24964308 4.63500000
1.28115344 4.65030000
1.31266380 4.65530000
1.34417416 4.66020000
1.34417416 4.67740000
1.36236667 4.63860000
1.38055919 4.67400000
1.39875170 4.70470000
1.41694422 4.64350000
1.41694422 4.65660000
1.45332925 4.68760000
1.48971427 4.65450000
1.52609931 4.72360000
1.56248434 4.63800000
1.56248434 4.64360000
1.78092961 4.33690000
1.99937489 3.77840000
2.21782016 3.68580000
2.43626544 3.75020000
2.43626544 4.65080000
2.65471071 4.34440000
2.87315599 3.80230000
3.09160126 3.60140000
3.31004654 3.82210000

0.00000000 3.79540000
0.03151036 3.80480000
0.06302072 3.82160000
0.09453108 3.75680000
0.12604144 3.70010000
0.12604144 3.75010000
0.14423396 3.87630000
0.16242647 3.70810000
0.18061899 3.83050000
0.19881150 3.85910000
0.19881150 3.83690000
0.23519653 3.82320000
0.27158156 3.77090000
0.30796659 3.79220000
0.34435162 3.79690000
0.34435162 3.77850000
0.56279689 3.73870000
0.78124217 3.76020000
0.99968744 4.37090000
1.21813272 4.75200000
1.21813272 4.77170000
1.24964308 4.67630000
1.28115344 4.69830000
1.31266380 4.69200000
1.34417416 4.71270000
1.34417416 4.69730000
1.36236667 4.71830000
1.38055919 4.76440000
1.39875170 4.78310000
1.41694422 4.73870000
1.41694422 4.70480000
1.45332925 4.70750000
1.48971427 4.69830000
1.52609931 4.78040000
1.56248434 4.72700000
1.56248434 4.71110000
1.78092961 4.34920000
1.99937489 3.83160000
2.21782016 3.70010000
2.43626544 3.86690000
2.43626544 4.74780000
2.65471071 4.34620000
2.87315599 3.82180000
3.09160126 3.74440000
3.31004654 3.87070000

0.00000000 3.79750000
0.03151036 3.88460000
0.06302072 3.89480000
0.09453108 3.84810000
0.12604144 3.86230000
0.12604144 3.86630000
0.14423396 3.89470000
0.16242647 3.85160000
0.18061899 3.88100000
0.19881150 3.84970000
0.19881150 3.91400000
0.23519653 3.88860000
0.27158156 3.81520000
0.30796659 3.88460000
0.34435162 3.75950000
0.34435162 3.79680000
0.56279689 3.92890000
0.78124217 3.90440000
0.99968744 4.38100000
1.21813272 4.87490000
1.21813272 4.80830000
1.24964308 4.84380000
1.28115344 4.83290000
1.31266380 4.81660000
1.34417416 4.80800000
1.34417416 4.76100000
1.36236667 4.83590000
1.38055919 4.93550000
1.39875170 4.79180000
1.41694422 4.79370000
1.41694422 4.78730000
1.45332925 4.83630000
1.48971427 4.79500000
1.52609931 4.94860000
1.56248434 4.88330000
1.56248434 4.76750000
1.78092961 4.36580000
1.99937489 3.84180000
2.21782016 3.81580000
2.43626544 3.88210000
2.43626544 4.93840000
2.65471071 4.36520000
2.87315599 3.82410000
3.09160126 3.73590000
3.31004654 3.77580000

0.00000000 3.88370000
0.03151036 3.98060000
0.06302072 3.79610000
0.09453108 3.87560000
0.12604144 3.88580000
0.12604144 3.89720000
0.14423396 4.00380000
0.16242647 3.88750000
0.18061899 4.00770000
0.19881150 4.01210000
0.19881150 4.04030000
0.23519653 3.86180000
0.27158156 3.89420000
0.30796659 3.87320000
0.34435162 3.88430000
0.34435162 3.74750000
0.56279689 3.95680000
0.78124217 4.06400000
0.99968744 4.49330000
